Date/Time,Electricity:Facility [J](RunPeriod),ElectricityPurchased:Facility [J](RunPeriod),ElectricitySurplusSold:Facility [J](RunPeriod),ElectricityNet:Facility [J](RunPeriod),Source:Facility [J](RunPeriod),CO2:Facility [kg](RunPeriod),Electricity:Building [J](RunPeriod),Electricity:Plant [J](RunPeriod),Electricity:HVAC [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Pumps:Electricity [J](RunPeriod),Heating:Electricity [J](RunPeriod),Gas:Facility [J](RunPeriod),Heating:Gas [J](RunPeriod),Gas:Plant [J](RunPeriod),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/05  23:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/05  24:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/06  01:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/06  02:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/06  03:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/06  04:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/06  05:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/06  06:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/06  07:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/06  08:00:00,,,,,,,,,,,,,,,,,,,18593280.396,18593280.396,0.0 
 01/06  09:00:00,,,,,,,,,,,,,,,,,,,48807360.972,48807360.972,0.0 
 01/06  10:00:00,,,,,,,,,,,,,,,,,,,49143547.0467908,49143547.0467908,0.0 
 01/06  11:00:00,,,,,,,,,,,,,,,,,,,51439306.2761068,51439306.2761068,0.0 
 01/06  12:00:00,,,,,,,,,,,,,,,,,,,54282089.3716284,54282089.3716284,0.0 
 01/06  13:00:00,,,,,,,,,,,,,,,,,,,52149071.966354,52149071.966354,0.0 
 01/06  14:00:00,,,,,,,,,,,,,,,,,,,58478828.8129563,58478828.8129563,0.0 
 01/06  15:00:00,,,,,,,,,,,,,,,,,,,60254326.3480092,60254326.3480093,0.0 
 01/06  16:00:00,,,,,,,,,,,,,,,,,,,61850689.0437588,61850689.0437588,0.0 
 01/06  17:00:00,,,,,,,,,,,,,,,,,,,63163986.6069433,63163986.6069433,0.0 
 01/06  18:00:00,,,,,,,,,,,,,,,,,,,35984015.3618376,35984015.3618376,0.0 
 01/06  19:00:00,,,,,,,,,,,,,,,,,,,24564254.0166748,24564254.0166748,0.0 
 01/06  20:00:00,,,,,,,,,,,,,,,,,,,23448557.7127981,23448557.7127981,0.0 
 01/06  21:00:00,,,,,,,,,,,,,,,,,,,18853296.0022895,18853296.0022895,0.0 
 01/06  22:00:00,,,,,,,,,,,,,,,,,,,17811475.9894171,17811475.9894171,0.0 
 01/06  23:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/06  24:00:00,,,,,,,,,,,,,,,,,,,10846080.306,10846080.306,0.0 
 01/07  01:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  02:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  03:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  04:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  05:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  06:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/07  07:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/07  08:00:00,,,,,,,,,,,,,,,,,,,12395520.324,12395520.324,0.0 
 01/07  09:00:00,,,,,,,,,,,,,,,,,,,20917440.468,20917440.468,0.0 
